Código Dane departamento,Departamento,Código Dane municipio,Municipio,Desagregación cultivo,Cultivo,Ciclo del cultivo,Grupo cultivo,Subgrupo,Año,Periodo,Área sembrada (ha),Área cosechada (ha),Producción (t),Rendimiento (t/ha),Nombre científico del cultivo,Código del cultivo,Estado físico del cultivo,_depto_norm,_cultivo_norm
08,Atlántico,8078,Baranoa,Sorgo,Sorgo,Transitorio,Cereales,Cereales,2020,2020B,85.0,80.0,240.0,3.0,Sorghum bicolor,1010700,En fresco,ATLANTICO,Sorgo
08,Atlántico,8078,Baranoa,Sorgo,Sorgo,Transitorio,Cereales,Cereales,2021,2021B,71.0,71.0,213.0,3.0,Sorghum bicolor,1010700,En fresco,ATLANTICO,Sorgo
08,Atlántico,8078,Baranoa,Sorgo,Sorgo,Transitorio,Cereales,Cereales,2022,2022B,71.0,71.0,213.0,3.0,Sorghum bicolor,1010700,En fresco,ATLANTICO,Sorgo
08,Atlántico,8078,Baranoa,Sorgo,Sorgo,Transitorio,Cereales,Cereales,2023,2023B,71.0,71.0,213.0,3.0,Sorghum bicolor,1010700,En fresco,ATLANTICO,Sorgo
08,Atlántico,8078,Baranoa,Tamarindo,Tamarindo,Permanente,Frutales,Demás frutales,2024,2024,4.0,4.0,32.0,8.0,Tamarindus indica,2046100,En fresco,ATLANTICO,Tamarindo
08,Atlántico,8078,Baranoa,Tamarindo,Tamarindo,Permanente,Frutales,Demás frutales,2025,2025,4.0,4.0,32.0,8.0,Tamarindus indica,2046100,En fresco,ATLANTICO,Tamarindo
08,Atlántico,8078,Baranoa,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2019,2019A,200.0,195.0,2925.0,15.0,Manihot esculenta,1081001,En fresco,ATLANTICO,Yuca
08,Atlántico,8078,Baranoa,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2019,2019B,90.0,86.0,1290.0,15.0,Manihot esculenta,1081001,En fresco,ATLANTICO,Yuca
08,Atlántico,8078,Baranoa,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2020,2020A,200.0,180.0,2700.0,15.0,Manihot esculenta,1081001,En fresco,ATLANTICO,Yuca
08,Atlántico,8078,Baranoa,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2020,2020B,100.0,90.0,1350.0,15.0,Manihot esculenta,1081001,En fresco,ATLANTICO,Yuca
08,Atlántico,8078,Baranoa,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2021,2021A,164.0,164.0,1476.0,9.0,Manihot esculenta,1081001,En fresco,ATLANTICO,Yuca
08,Atlántico,8078,Baranoa,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2021,2021B,82.0,82.0,738.0,9.0,Manihot esculenta,1081001,En fresco,ATLANTICO,Yuca
08,Atlántico,8078,Baranoa,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2022,2022A,164.0,164.0,1476.0,9.0,Manihot esculenta,1081001,En fresco,ATLANTICO,Yuca
08,Atlántico,8078,Baranoa,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2022,2022B,82.0,82.0,738.0,9.0,Manihot esculenta,1081001,En fresco,ATLANTICO,Yuca
08,Atlántico,8078,Baranoa,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2023,2023A,164.0,164.0,1476.0,9.0,Manihot esculenta,1081001,En fresco,ATLANTICO,Yuca
08,Atlántico,8078,Baranoa,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2023,2023B,82.0,82.0,738.0,9.0,Manihot esculenta,1081001,En fresco,ATLANTICO,Yuca
08,Atlántico,8078,Baranoa,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2024,2024A,170.0,0.0,0.0,0.0,Manihot esculenta,1081001,En fresco,ATLANTICO,Yuca
08,Atlántico,8078,Baranoa,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2024,2024B,180.0,170.0,1700.0,10.0,Manihot esculenta,1081001,En fresco,ATLANTICO,Yuca
08,Atlántico,8078,Baranoa,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2025,2025A,180.0,180.0,2160.0,12.0,Manihot esculenta,1081001,En fresco,ATLANTICO,Yuca
08,Atlántico,8078,Baranoa,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2025,2025B,180.0,180.0,2160.0,12.0,Manihot esculenta,1081001,En fresco,ATLANTICO,Yuca
08,Atlántico,8137,Campo de La Cruz,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019A,17.0,12.0,78.0,6.5,Cucurbita maxima,1050200,En fresco,ATLANTICO,Ahuyama
08,Atlántico,8137,Campo de La Cruz,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019B,16.0,10.0,64.0,6.4,Cucurbita maxima,1050200,En fresco,ATLANTICO,Ahuyama
08,Atlántico,8137,Campo de La Cruz,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020A,20.0,18.0,117.0,6.5,Cucurbita maxima,1050200,En fresco,ATLANTICO,Ahuyama
08,Atlántico,8137,Campo de La Cruz,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020B,30.0,9.0,58.5,6.5,Cucurbita maxima,1050200,En fresco,ATLANTICO,Ahuyama
08,Atlántico,8137,Campo de La Cruz,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021A,25.0,22.0,11.0,0.5,Cucurbita maxima,1050200,En fresco,ATLANTICO,Ahuyama
08,Atlántico,8137,Campo de La Cruz,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021B,25.0,24.0,156.0,6.5,Cucurbita maxima,1050200,En fresco,ATLANTICO,Ahuyama
08,Atlántico,8137,Campo de La Cruz,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022A,20.0,18.0,117.0,6.5,Cucurbita maxima,1050200,En fresco,ATLANTICO,Ahuyama
08,Atlántico,8137,Campo de La Cruz,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023A,20.0,17.0,110.5,6.5,Cucurbita maxima,1050200,En fresco,ATLANTICO,Ahuyama
08,Atlántico,8137,Campo de La Cruz,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023B,5.0,4.0,26.0,6.5,Cucurbita maxima,1050200,En fresco,ATLANTICO,Ahuyama
08,Atlántico,8137,Campo de La Cruz,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024A,25.0,20.0,130.0,6.5,Cucurbita maxima,1050200,En fresco,ATLANTICO,Ahuyama
08,Atlántico,8137,Campo de La Cruz,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2025,2025A,25.0,25.0,200.0,8.0,Cucurbita maxima,1050200,En fresco,ATLANTICO,Ahuyama
08,Atlántico,8137,Campo de La Cruz,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2025,2025B,25.0,25.0,200.0,8.0,Cucurbita maxima,1050200,En fresco,ATLANTICO,Ahuyama
08,Atlántico,8137,Campo de La Cruz,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2019,2019A,8.0,2.0,2.2,1.1,Phaseolus vulgaris,1060200,Grano seco,ATLANTICO,Frijol
08,Atlántico,8137,Campo de La Cruz,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2019,2019B,8.0,6.0,6.6,1.1,Phaseolus vulgaris,1060200,Grano seco,ATLANTICO,Frijol
08,Atlántico,8137,Campo de La Cruz,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2020,2020A,10.0,9.0,9.9,1.1,Phaseolus vulgaris,1060200,Grano seco,ATLANTICO,Frijol
08,Atlántico,8137,Campo de La Cruz,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2020,2020B,20.0,7.0,7.7,1.1,Phaseolus vulgaris,1060200,Grano seco,ATLANTICO,Frijol
08,Atlántico,8137,Campo de La Cruz,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2021,2021A,15.0,12.0,12.0,1.0,Phaseolus vulgaris,1060200,Grano seco,ATLANTICO,Frijol
08,Atlántico,8137,Campo de La Cruz,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2021,2021B,18.0,18.0,13.85,0.77,Phaseolus vulgaris,1060200,Grano seco,ATLANTICO,Frijol
08,Atlántico,8137,Campo de La Cruz,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2022,2022A,8.0,3.0,3.3,1.1,Phaseolus vulgaris,1060200,Grano seco,ATLANTICO,Frijol
08,Atlántico,8137,Campo de La Cruz,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2024,2024A,6.0,4.0,6.0,1.5,Phaseolus vulgaris,1060200,Grano seco,ATLANTICO,Frijol
08,Atlántico,8137,Campo de La Cruz,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2025,2025A,6.0,6.0,6.29,1.05,Phaseolus vulgaris,1060200,Grano seco,ATLANTICO,Frijol
08,Atlántico,8137,Campo de La Cruz,Maíz amarillo tecnificado,Maíz,Transitorio,Cereales,Cereales,2021,2021A,470.0,450.0,213.94,0.48,Zea mays,1010401,Grano seco,ATLANTICO,Maíz
08,Atlántico,8137,Campo de La Cruz,Maíz amarillo tecnificado,Maíz,Transitorio,Cereales,Cereales,2021,2021B,500.0,497.0,745.5,1.5,Zea mays,1010401,Grano seco,ATLANTICO,Maíz
08,Atlántico,8137,Campo de La Cruz,Maíz amarillo tecnificado,Maíz,Transitorio,Cereales,Cereales,2022,2022A,470.0,450.0,2475.0,5.5,Zea mays,1010401,Grano seco,ATLANTICO,Maíz
08,Atlántico,8137,Campo de La Cruz,Maíz amarillo tecnificado,Maíz,Transitorio,Cereales,Cereales,2023,2023A,470.0,350.0,538.35,1.54,Zea mays,1010401,Grano seco,ATLANTICO,Maíz
08,Atlántico,8137,Campo de La Cruz,Maíz amarillo tecnificado,Maíz,Transitorio,Cereales,Cereales,2023,2023B,500.0,490.0,753.69,1.54,Zea mays,1010401,Grano seco,ATLANTICO,Maíz
08,Atlántico,8137,Campo de La Cruz,Maíz amarillo tecnificado,Maíz,Transitorio,Cereales,Cereales,2024,2024A,500.0,390.0,599.87,1.54,Zea mays,1010401,Grano seco,ATLANTICO,Maíz
08,Atlántico,8137,Campo de La Cruz,Maíz amarillo tecnificado,Maíz,Transitorio,Cereales,Cereales,2025,2025A,500.0,300.0,461.44,1.54,Zea mays,1010401,Grano seco,ATLANTICO,Maíz
08,Atlántico,8137,Campo de La Cruz,Maíz amarillo tecnificado,Maíz,Transitorio,Cereales,Cereales,2025,2025B,500.0,500.0,769.07,1.54,Zea mays,1010401,Grano seco,ATLANTICO,Maíz
08,Atlántico,8137,Campo de La Cruz,Maíz blanco tecnificado,Maíz,Transitorio,Cereales,Cereales,2021,2021A,5.0,2.0,4.0,2.0,Zea mays,1010403,Grano seco,ATLANTICO,Maíz
08,Atlántico,8137,Campo de La Cruz,Maíz blanco tecnificado,Maíz,Transitorio,Cereales,Cereales,2021,2021B,3.0,3.0,7.5,2.5,Zea mays,1010403,Grano seco,ATLANTICO,Maíz
08,Atlántico,8137,Campo de La Cruz,Maíz blanco tecnificado,Maíz,Transitorio,Cereales,Cereales,2022,2022A,2.0,3.0,7.5,2.5,Zea mays,1010403,Grano seco,ATLANTICO,Maíz
08,Atlántico,8137,Campo de La Cruz,Maíz blanco tecnificado,Maíz,Transitorio,Cereales,Cereales,2024,2024A,5.0,5.0,7.5,1.5,Zea mays,1010403,Grano seco,ATLANTICO,Maíz
08,Atlántico,8137,Campo de La Cruz,Maíz blanco tecnificado,Maíz,Transitorio,Cereales,Cereales,2025,2025A,5.0,5.0,9.0,1.8,Zea mays,1010403,Grano seco,ATLANTICO,Maíz
08,Atlántico,8137,Campo de La Cruz,Maíz tecnificado,Maíz,Transitorio,Cereales,Cereales,2019,2019A,350.0,330.0,1815.0,5.5,Zea mays,1010498,En fresco,ATLANTICO,Maíz
08,Atlántico,8137,Campo de La Cruz,Maíz tecnificado,Maíz,Transitorio,Cereales,Cereales,2019,2019B,350.0,330.0,1815.0,5.5,Zea mays,1010498,En fresco,ATLANTICO,Maíz
08,Atlántico,8137,Campo de La Cruz,Maíz tecnificado,Maíz,Transitorio,Cereales,Cereales,2020,2020A,450.0,400.0,2200.0,5.5,Zea mays,1010498,En fresco,ATLANTICO,Maíz
08,Atlántico,8137,Campo de La Cruz,Maíz tecnificado,Maíz,Transitorio,Cereales,Cereales,2020,2020B,430.0,200.0,1100.0,5.5,Zea mays,1010498,En fresco,ATLANTICO,Maíz
08,Atlántico,8137,Campo de La Cruz,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2019,2019,15.0,10.0,200.0,20.0,Mangifera indica,2044299,En fresco,ATLANTICO,Mango
08,Atlántico,8137,Campo de La Cruz,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2020,2020,14.0,14.0,168.0,12.0,Mangifera indica,2044299,En fresco,ATLANTICO,Mango
08,Atlántico,8137,Campo de La Cruz,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2021,2021,15.0,14.0,168.0,12.0,Mangifera indica,2044299,En fresco,ATLANTICO,Mango
08,Atlántico,8137,Campo de La Cruz,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2022,2022,15.0,15.0,90.0,6.0,Mangifera indica,2044299,En fresco,ATLANTICO,Mango
08,Atlántico,8137,Campo de La Cruz,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2023,2023,15.0,15.0,90.0,6.0,Mangifera indica,2044299,En fresco,ATLANTICO,Mango
08,Atlántico,8137,Campo de La Cruz,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2024,2024,15.0,15.0,90.0,6.0,Mangifera indica,2044299,En fresco,ATLANTICO,Mango
08,Atlántico,8137,Campo de La Cruz,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2025,2025,15.0,15.0,120.0,8.0,Mangifera indica,2044299,En fresco,ATLANTICO,Mango
08,Atlántico,8137,Campo de La Cruz,Melón,Melón,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019A,20.0,11.0,88.0,8.0,Cucumis melo,1052000,En fresco,ATLANTICO,Melón
08,Atlántico,8137,Campo de La Cruz,Melón,Melón,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019B,20.0,11.0,88.0,8.0,Cucumis melo,1052000,En fresco,ATLANTICO,Melón
08,Atlántico,8137,Campo de La Cruz,Melón,Melón,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020A,20.0,18.0,144.0,8.0,Cucumis melo,1052000,En fresco,ATLANTICO,Melón
08,Atlántico,8137,Campo de La Cruz,Melón,Melón,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020B,30.0,7.0,56.0,8.0,Cucumis melo,1052000,En fresco,ATLANTICO,Melón
08,Atlántico,8137,Campo de La Cruz,Melón,Melón,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021A,25.0,20.0,60.0,3.0,Cucumis melo,1052000,En fresco,ATLANTICO,Melón
08,Atlántico,8137,Campo de La Cruz,Melón,Melón,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021B,20.0,20.0,160.0,8.0,Cucumis melo,1052000,En fresco,ATLANTICO,Melón
08,Atlántico,8137,Campo de La Cruz,Melón,Melón,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022A,23.0,17.0,136.0,8.0,Cucumis melo,1052000,En fresco,ATLANTICO,Melón
08,Atlántico,8137,Campo de La Cruz,Melón,Melón,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023A,10.0,3.0,24.0,8.0,Cucumis melo,1052000,En fresco,ATLANTICO,Melón
08,Atlántico,8137,Campo de La Cruz,Melón,Melón,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023B,23.0,10.0,80.0,8.0,Cucumis melo,1052000,En fresco,ATLANTICO,Melón
08,Atlántico,8137,Campo de La Cruz,Melón,Melón,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024A,10.0,7.0,49.0,7.0,Cucumis melo,1052000,En fresco,ATLANTICO,Melón
08,Atlántico,8137,Campo de La Cruz,Melón,Melón,Transitorio,Hortalizas,Hortalizas de fruto,2025,2025A,10.0,10.0,90.0,9.0,Cucumis melo,1052000,En fresco,ATLANTICO,Melón
08,Atlántico,8137,Campo de La Cruz,Melón,Melón,Transitorio,Hortalizas,Hortalizas de fruto,2025,2025B,10.0,10.0,90.0,9.0,Cucumis melo,1052000,En fresco,ATLANTICO,Melón
08,Atlántico,8137,Campo de La Cruz,Patilla,Patilla,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019A,6.0,4.0,28.0,7.0,Citrullus lanatus,1052200,En fresco,ATLANTICO,Patilla
08,Atlántico,8137,Campo de La Cruz,Patilla,Patilla,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020A,7.0,5.0,35.0,7.0,Citrullus lanatus,1052200,En fresco,ATLANTICO,Patilla
08,Atlántico,8137,Campo de La Cruz,Patilla,Patilla,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020B,7.0,2.0,10.5,5.25,Citrullus lanatus,1052200,En fresco,ATLANTICO,Patilla
08,Atlántico,8137,Campo de La Cruz,Patilla,Patilla,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021A,8.0,7.0,7.0,1.0,Citrullus lanatus,1052200,En fresco,ATLANTICO,Patilla
08,Atlántico,8137,Campo de La Cruz,Patilla,Patilla,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021B,5.0,5.0,27.5,5.5,Citrullus lanatus,1052200,En fresco,ATLANTICO,Patilla
08,Atlántico,8137,Campo de La Cruz,Patilla,Patilla,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022A,5.0,4.0,28.0,7.0,Citrullus lanatus,1052200,En fresco,ATLANTICO,Patilla
08,Atlántico,8137,Campo de La Cruz,Patilla,Patilla,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024A,8.0,5.0,5.5,1.1,Citrullus lanatus,1052200,En fresco,ATLANTICO,Patilla
08,Atlántico,8137,Campo de La Cruz,Patilla,Patilla,Transitorio,Hortalizas,Hortalizas de fruto,2025,2025A,8.0,8.0,64.0,8.0,Citrullus lanatus,1052200,En fresco,ATLANTICO,Patilla
08,Atlántico,8137,Campo de La Cruz,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2019,2019,8.0,8.0,120.0,15.0,Musa x paradisiaca,2045802,En fresco,ATLANTICO,Plátano
08,Atlántico,8137,Campo de La Cruz,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2020,2020,4.0,4.0,40.0,10.0,Musa x paradisiaca,2045802,En fresco,ATLANTICO,Plátano
08,Atlántico,8137,Campo de La Cruz,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2021,2021,4.0,0.0,0.0,0.0,Musa x paradisiaca,2045802,En fresco,ATLANTICO,Plátano
08,Atlántico,8137,Campo de La Cruz,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2022,2022,3.0,3.0,12.0,4.0,Musa x paradisiaca,2045802,En fresco,ATLANTICO,Plátano
08,Atlántico,8137,Campo de La Cruz,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2023,2023,2.0,2.0,8.0,4.0,Musa x paradisiaca,2045802,En fresco,ATLANTICO,Plátano
08,Atlántico,8137,Campo de La Cruz,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2024,2024,2.0,2.0,8.0,4.0,Musa x paradisiaca,2045802,En fresco,ATLANTICO,Plátano
08,Atlántico,8137,Campo de La Cruz,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2025,2025,2.0,2.0,12.0,6.0,Musa x paradisiaca,2045802,En fresco,ATLANTICO,Plátano
08,Atlántico,8137,Campo de La Cruz,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2019,2019A,140.0,70.0,840.0,12.0,Manihot esculenta,1081001,En fresco,ATLANTICO,Yuca
08,Atlántico,8137,Campo de La Cruz,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2019,2019B,130.0,60.0,720.0,12.0,Manihot esculenta,1081001,En fresco,ATLANTICO,Yuca
08,Atlántico,8137,Campo de La Cruz,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2020,2020A,100.0,80.0,960.0,12.0,Manihot esculenta,1081001,En fresco,ATLANTICO,Yuca
08,Atlántico,8137,Campo de La Cruz,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2020,2020B,100.0,90.0,960.0,10.67,Manihot esculenta,1081001,En fresco,ATLANTICO,Yuca
08,Atlántico,8137,Campo de La Cruz,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2021,2021A,110.0,90.0,270.0,3.0,Manihot esculenta,1081001,En fresco,ATLANTICO,Yuca
08,Atlántico,8137,Campo de La Cruz,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2021,2021B,98.0,98.0,1038.8,10.6,Manihot esculenta,1081001,En fresco,ATLANTICO,Yuca
08,Atlántico,8137,Campo de La Cruz,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2022,2022A,100.0,70.0,385.0,5.5,Manihot esculenta,1081001,En fresco,ATLANTICO,Yuca
08,Atlántico,8137,Campo de La Cruz,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2023,2023A,100.0,0.0,0.0,0.0,Manihot esculenta,1081001,En fresco,ATLANTICO,Yuca
08,Atlántico,8137,Campo de La Cruz,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2023,2023B,100.0,0.0,0.0,0.0,Manihot esculenta,1081001,En fresco,ATLANTICO,Yuca
08,Atlántico,8137,Campo de La Cruz,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2024,2024A,120.0,90.0,900.0,10.0,Manihot esculenta,1081001,En fresco,ATLANTICO,Yuca
08,Atlántico,8137,Campo de La Cruz,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2025,2025A,120.0,120.0,1440.0,12.0,Manihot esculenta,1081001,En fresco,ATLANTICO,Yuca
08,Atlántico,8137,Campo de La Cruz,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2025,2025B,120.0,0.0,0.0,0.0,Manihot esculenta,1081001,En fresco,ATLANTICO,Yuca
08,Atlántico,8141,Candelaria,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019A,25.0,25.0,50.0,2.0,Cucurbita maxima,1050200,En fresco,ATLANTICO,Ahuyama
08,Atlántico,8141,Candelaria,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019B,30.0,30.0,600.0,20.0,Cucurbita maxima,1050200,En fresco,ATLANTICO,Ahuyama
08,Atlántico,8141,Candelaria,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020A,14.0,14.0,140.0,10.0,Cucurbita maxima,1050200,En fresco,ATLANTICO,Ahuyama
08,Atlántico,8141,Candelaria,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020B,10.0,10.0,100.0,10.0,Cucurbita maxima,1050200,En fresco,ATLANTICO,Ahuyama
08,Atlántico,8141,Candelaria,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021A,12.25,12.0,36.0,3.0,Cucurbita maxima,1050200,En fresco,ATLANTICO,Ahuyama
08,Atlántico,8141,Candelaria,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021B,10.0,9.0,171.0,19.0,Cucurbita maxima,1050200,En fresco,ATLANTICO,Ahuyama
08,Atlántico,8141,Candelaria,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022A,12.0,12.0,180.0,15.0,Cucurbita maxima,1050200,En fresco,ATLANTICO,Ahuyama
08,Atlántico,8141,Candelaria,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022B,10.0,9.0,171.0,19.0,Cucurbita maxima,1050200,En fresco,ATLANTICO,Ahuyama
08,Atlántico,8141,Candelaria,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023A,10.0,0.0,0.0,0.0,Cucurbita maxima,1050200,En fresco,ATLANTICO,Ahuyama
08,Atlántico,8141,Candelaria,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023B,0.0,10.0,110.0,11.0,Cucurbita maxima,1050200,En fresco,ATLANTICO,Ahuyama
08,Atlántico,8141,Candelaria,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024A,3.0,3.0,9.0,3.0,Cucurbita maxima,1050200,En fresco,ATLANTICO,Ahuyama
08,Atlántico,8141,Candelaria,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024B,2.0,2.0,10.0,5.0,Cucurbita maxima,1050200,En fresco,ATLANTICO,Ahuyama
08,Atlántico,8141,Candelaria,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2025,2025A,5.0,5.0,15.0,3.0,Cucurbita maxima,1050200,En fresco,ATLANTICO,Ahuyama
08,Atlántico,8141,Candelaria,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2025,2025B,2.0,2.0,10.0,5.0,Cucurbita maxima,1050200,En fresco,ATLANTICO,Ahuyama
08,Atlántico,8141,Candelaria,Ajonjolí,Ajonjolí,Transitorio,Oleaginosas,Oleaginosas,2021,2021A,0.75,0.75,0.22,0.29,Sesamum orientale,1070100,Grano o almendra,ATLANTICO,Ajonjolí
08,Atlántico,8141,Candelaria,Ajonjolí,Ajonjolí,Transitorio,Oleaginosas,Oleaginosas,2022,2022A,0.7,0.7,0.28,0.4,Sesamum orientale,1070100,Grano o almendra,ATLANTICO,Ajonjolí
08,Atlántico,8141,Candelaria,Batata,Batata,Transitorio,Hortalizas,Hortalizas de raíz,2020,2020A,2.0,2.0,9.4,4.7,Ipomoea batatas,1050700,En fresco,ATLANTICO,Batata
08,Atlántico,8141,Candelaria,Batata,Batata,Transitorio,Hortalizas,Hortalizas de raíz,2020,2020B,2.0,2.0,9.4,4.7,Ipomoea batatas,1050700,En fresco,ATLANTICO,Batata
08,Atlántico,8141,Candelaria,Batata,Batata,Transitorio,Hortalizas,Hortalizas de raíz,2021,2021A,7.25,7.0,33.6,4.8,Ipomoea batatas,1050700,En fresco,ATLANTICO,Batata
08,Atlántico,8141,Candelaria,Batata,Batata,Transitorio,Hortalizas,Hortalizas de raíz,2021,2021B,6.0,5.5,27.5,5.0,Ipomoea batatas,1050700,En fresco,ATLANTICO,Batata
08,Atlántico,8141,Candelaria,Batata,Batata,Transitorio,Hortalizas,Hortalizas de raíz,2022,2022A,7.0,6.0,30.0,5.0,Ipomoea batatas,1050700,En fresco,ATLANTICO,Batata
